entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
333,19268,Maka,299.36243,-1246.0239,-413.96875,3,de_nuke,19,46,3DMAX,T,CT,False,17314,1954
128,19606,Snax,984.3575,-1813.2861,-413.96875,3,de_nuke,19,46,G2 Esports,T,T,True,17314,2292
374,19862,Snax,1142.7681,-2028.0477,-413.96875,3,de_nuke,19,46,G2 Esports,T,T,True,17314,2548
125,20859,Ex3rcice,276.09393,-956.22363,-389.96875,3,de_nuke,19,46,3DMAX,T,CT,False,17314,3545
127,20903,Snax,672.0362,-1545.2242,-413.96875,3,de_nuke,19,46,G2 Esports,T,T,True,17314,3589
345,21279,Lucky,324.20316,-1417.9547,-413.96875,3,de_nuke,19,46,3DMAX,T,CT,False,17314,3965
346,28270,Snax,848.89386,-1649.9312,-237.96875,4,de_nuke,19,46,G2 Esports,T,T,True,26211,2059
225,28462,hades,1047.1381,-894.09174,-405.96875,4,de_nuke,19,46,G2 Esports,T,T,True,26211,2251
375,29557,Snax,803.01245,-1626.3203,-413.96875,4,de_nuke,19,46,G2 Esports,T,T,True,26211,3346
177,31242,huNter-,820.226,-1633.2651,-413.96875,4,de_nuke,19,46,G2 Esports,T,T,True,26211,5031
344,34510,huNter-,1238.4419,-2019.7128,-413.96875,5,de_nuke,19,46,G2 Esports,T,T,True,32399,2111
365,34569,Graviti,204.59836,-1291.387,-413.96875,5,de_nuke,19,46,3DMAX,T,CT,False,32399,2170
217,34657,hades,876.586,-2101.1458,-413.43665,5,de_nuke,19,46,G2 Esports,T,T,True,32399,2258
367,35158,Snax,971.83453,-2122.3218,-413.96875,5,de_nuke,19,46,G2 Esports,T,T,True,32399,2759
116,35204,huNter-,1182.2107,-2177.4712,-405.96875,5,de_nuke,19,46,G2 Esports,T,T,True,32399,2805
321,35478,bodyy,131.95554,-353.13528,-413.96875,5,de_nuke,19,46,3DMAX,T,CT,False,32399,3079
362,35556,Maka,201.59004,-1192.3243,-413.96875,5,de_nuke,19,46,3DMAX,T,CT,False,32399,3157
218,37108,Ex3rcice,189.51971,-1320.7421,-413.9716,5,de_nuke,19,46,3DMAX,T,CT,False,32399,4709
528,45099,HeavyGoD,423.97708,-1313.875,-413.96875,6,de_nuke,19,46,G2 Esports,CT,T,False,41212,3887
517,45137,huNter-,1132.3899,-2043.727,-413.96875,6,de_nuke,19,46,G2 Esports,CT,T,False,41212,3925
519,45271,hades,1000.8587,-1908.1724,-413.96875,6,de_nuke,19,46,G2 Esports,CT,T,False,41212,4059
546,45681,Ex3rcice,406.6768,-1209.1804,-413.96875,6,de_nuke,19,46,3DMAX,CT,CT,True,41212,4469
540,45776,huNter-,1175.928,-2184.7634,-405.96875,6,de_nuke,19,46,G2 Esports,CT,T,False,41212,4564
551,45894,Snax,917.428,-2280.2688,-413.96875,6,de_nuke,19,46,G2 Esports,CT,T,False,41212,4682
583,52449,Ex3rcice,861.7382,-935.9043,-769.96875,6,de_nuke,19,46,3DMAX,CT,CT,True,41212,11237
809,55220,Snax,511.86646,-1240.4296,-413.96875,7,de_nuke,19,46,G2 Esports,CT,T,False,53365,1855
829,55404,huNter-,150.37914,-179.08774,-413.05167,7,de_nuke,19,46,G2 Esports,CT,T,False,53365,2039
839,59827,huNter-,459.87097,3.8601758,-637.97217,7,de_nuke,19,46,G2 Esports,CT,T,False,53365,6462
525,64703,Maka,556.70264,-1917.2788,-413.96875,8,de_nuke,19,46,3DMAX,CT,CT,True,60362,4341
236,64852,HeavyGoD,512.00964,-1883.2515,-405.96875,8,de_nuke,19,46,G2 Esports,CT,T,False,60362,4490
532,64982,HeavyGoD,414.95312,-1278.5603,-412.43906,8,de_nuke,19,46,G2 Esports,CT,T,False,60362,4620
516,65125,huNter-,1224.3577,-2027.9735,-413.96875,8,de_nuke,19,46,G2 Esports,CT,T,False,60362,4763
469,65618,bodyy,-332.555,-1075.4325,-413.96875,8,de_nuke,19,46,3DMAX,CT,CT,True,60362,5256
312,66953,hades,741.3737,-1711.4559,-413.96875,8,de_nuke,19,46,G2 Esports,CT,T,False,60362,6591
761,70669,malbsMd,435.7929,-2100.3096,-413.96875,9,de_nuke,19,46,G2 Esports,T,T,True,68660,2009
748,70710,HeavyGoD,518.33026,-1307.8378,-413.96875,9,de_nuke,19,46,G2 Esports,T,T,True,68660,2050
787,70865,Graviti,155.81209,-1323.3468,-413.96875,9,de_nuke,19,46,3DMAX,T,CT,False,68660,2205
800,71200,Ex3rcice,166.77657,-978.8686,-413.71106,9,de_nuke,19,46,3DMAX,T,CT,False,68660,2540
776,71238,Snax,908.75934,-2131.5752,-413.9671,9,de_nuke,19,46,G2 Esports,T,T,True,68660,2578
791,71327,Snax,1121.8873,-2177.338,-413.96875,9,de_nuke,19,46,G2 Esports,T,T,True,68660,2667
799,72466,Lucky,206.71649,-1325.333,-413.96875,9,de_nuke,19,46,3DMAX,T,CT,False,68660,3806
