entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
707,15450,kyxsan,213.01837,1708.2915,118.19816,3,de_inferno,27,67,Team Falcons,CT,T,False,13458,1992
888,15749,flameZ,492.48975,1996.4596,138.03122,3,de_inferno,27,67,Team Vitality,CT,CT,True,13458,2291
871,15751,ZywOo,190.61748,1157.9142,93.605095,3,de_inferno,27,67,Team Vitality,CT,CT,True,13458,2293
899,16350,ropz,1193.5648,228.21646,154.03125,3,de_inferno,27,67,Team Vitality,CT,CT,True,13458,2892
904,16694,m0NESY,1385.3945,713.6971,131.85956,3,de_inferno,27,67,Team Falcons,CT,T,False,13458,3236
901,16886,NiKo,2255.6597,815.6296,154.42271,3,de_inferno,27,67,Team Falcons,CT,T,False,13458,3428
681,18112,mezii,1821.5905,-238.15211,263.03125,3,de_inferno,27,67,Team Vitality,CT,CT,True,13458,4654
718,19268,mezii,1826.2657,-200.57928,262.03125,3,de_inferno,27,67,Team Vitality,CT,CT,True,13458,5810
776,22069,TeSeS,178.24394,1713.6587,117.50029,4,de_inferno,27,67,Team Falcons,CT,T,False,20088,1981
782,22443,ZywOo,1162.553,534.3203,112.155594,4,de_inferno,27,67,Team Vitality,CT,CT,True,20088,2355
788,22767,flameZ,349.86646,1862.5562,135.74458,4,de_inferno,27,67,Team Vitality,CT,CT,True,20088,2679
731,25438,flameZ,330.13205,1829.5206,127.074135,4,de_inferno,27,67,Team Vitality,CT,CT,True,20088,5350
607,32088,NiKo,439.02878,1996.3636,137.29092,5,de_inferno,27,67,Team Falcons,CT,T,False,27665,4423
626,33170,ZywOo,1919.3756,-244.06622,262.03125,5,de_inferno,27,67,Team Vitality,CT,CT,True,27665,5505
761,33286,flameZ,307.86353,1845.4271,128.89503,5,de_inferno,27,67,Team Vitality,CT,CT,True,27665,5621
622,33320,TeSeS,1483.4093,1053.9988,158.63507,5,de_inferno,27,67,Team Falcons,CT,T,False,27665,5655
308,35474,apEX,777.2015,2260.9678,138.03134,5,de_inferno,27,67,Team Vitality,CT,CT,True,27665,7809
148,36199,ropz,1869.7539,-379.0794,263.03125,5,de_inferno,27,67,Team Vitality,CT,CT,True,27665,8534
145,36336,TeSeS,984.32153,2700.241,133.5204,5,de_inferno,27,67,Team Falcons,CT,T,False,27665,8671
601,36462,m0NESY,432.076,3233.7988,162.36726,5,de_inferno,27,67,Team Falcons,CT,T,False,27665,8797
605,36501,apEX,652.6147,2621.8623,147.0115,5,de_inferno,27,67,Team Vitality,CT,CT,True,27665,8836
516,40703,kyxsan,1414.8849,502.72794,121.00976,6,de_inferno,27,67,Team Falcons,CT,T,False,38111,2592
801,41070,ropz,1133.8606,-334.90988,277.77014,6,de_inferno,27,67,Team Vitality,CT,CT,True,38111,2959
334,41752,m0NESY,1825.8027,1408.0309,162.03125,6,de_inferno,27,67,Team Falcons,CT,T,False,38111,3641
325,41850,NiKo,2629.5808,1192.9519,161.13351,6,de_inferno,27,67,Team Falcons,CT,T,False,38111,3739
338,41863,flameZ,802.3253,2216.069,138.03127,6,de_inferno,27,67,Team Vitality,CT,CT,True,38111,3752
228,45352,flameZ,395.41406,576.19214,85.48667,7,de_inferno,27,67,Team Vitality,CT,CT,True,43646,1706
250,45660,TeSeS,181.12485,1710.5951,117.432465,7,de_inferno,27,67,Team Falcons,CT,T,False,43646,2014
261,46074,apEX,300.8355,1823.5947,127.16768,7,de_inferno,27,67,Team Vitality,CT,CT,True,43646,2428
614,46128,ropz,1167.2104,-355.18958,262.03125,7,de_inferno,27,67,Team Vitality,CT,CT,True,43646,2482
252,47090,kyxsan,1034.6427,2708.4004,130.66618,7,de_inferno,27,67,Team Falcons,CT,T,False,43646,3444
260,48244,m0NESY,988.4122,2688.1382,133.28838,7,de_inferno,27,67,Team Falcons,CT,T,False,43646,4598
370,48962,Magisk,530.8463,3243.4097,165.26501,7,de_inferno,27,67,Team Falcons,CT,T,False,43646,5316
804,50153,ZywOo,806.83575,2404.9875,138.03146,7,de_inferno,27,67,Team Vitality,CT,CT,True,43646,6507
507,53189,mezii,393.75568,580.45197,85.29695,8,de_inferno,27,67,Team Vitality,T,CT,False,51474,1715
117,53525,TeSeS,187.16779,1562.8438,108.315575,8,de_inferno,27,67,Team Falcons,T,T,True,51474,2051
345,54684,ZywOo,812.95056,2241.023,138.03125,8,de_inferno,27,67,Team Vitality,T,CT,False,51474,3210
129,55353,m0NESY,1461.0378,959.48254,149.66852,8,de_inferno,27,67,Team Falcons,T,T,True,51474,3879
104,56892,apEX,1841.58,-183.21136,262.03125,8,de_inferno,27,67,Team Vitality,T,CT,False,51474,5418
659,57041,NiKo,502.29315,3127.8904,205.9484,8,de_inferno,27,67,Team Falcons,T,T,True,51474,5567
490,57140,kyxsan,952.2256,2721.834,134.71729,8,de_inferno,27,67,Team Falcons,T,T,True,51474,5666
505,57441,flameZ,122.133766,2809.5168,163.02843,8,de_inferno,27,67,Team Vitality,T,CT,False,51474,5967
405,58332,Magisk,1073.0498,2757.8232,129.03542,8,de_inferno,27,67,Team Falcons,T,T,True,51474,6858
178,65862,ropz,1182.7053,-319.7235,262.03125,9,de_inferno,27,67,Team Vitality,T,CT,False,60978,4884
182,66063,flameZ,306.79132,1956.6941,139.27493,9,de_inferno,27,67,Team Vitality,T,CT,False,60978,5085
978,66072,Magisk,1402.7728,990.3209,153.34631,9,de_inferno,27,67,Team Falcons,T,T,True,60978,5094
1006,67297,apEX,783.98175,2278.4036,138.03146,9,de_inferno,27,67,Team Vitality,T,CT,False,60978,6319
