entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
114,2065,apEX,835.4862,-1631.0326,-237.96875,1,de_nuke,22,53,Team Vitality,CT,T,False,1,2064
354,8819,apEX,247.57582,-2171.796,-413.96875,2,de_nuke,22,53,Team Vitality,CT,T,False,7043,1776
203,9013,Mzinho,106.11935,-198.81648,-413.96875,2,de_nuke,22,53,The MongolZ,CT,CT,True,7043,1970
74,9109,flameZ,889.9081,-2152.6414,-413.96875,2,de_nuke,22,53,Team Vitality,CT,T,False,7043,2066
349,9162,mezii,1149.405,-2136.273,-413.96875,2,de_nuke,22,53,Team Vitality,CT,T,False,7043,2119
340,9162,bLitz,299.43262,-1282.8357,-413.96875,2,de_nuke,22,53,The MongolZ,CT,CT,True,7043,2119
473,10260,ropz,634.7253,-1542.7386,-413.96875,2,de_nuke,22,53,Team Vitality,CT,T,False,7043,3217
338,10446,Senzu,217.46486,-1213.2645,-413.96875,2,de_nuke,22,53,The MongolZ,CT,CT,True,7043,3403
372,11402,ropz,675.0071,-1538.2827,-413.78717,2,de_nuke,22,53,Team Vitality,CT,T,False,7043,4359
355,11913,bLitz,348.4365,-998.6868,-389.96875,2,de_nuke,22,53,The MongolZ,CT,CT,True,7043,4870
110,15019,ropz,419.96927,-1314.6237,-413.9691,3,de_nuke,22,53,Team Vitality,CT,T,False,13055,1964
242,15329,Mzinho,110.8923,-73.179634,-413.23514,3,de_nuke,22,53,The MongolZ,CT,CT,True,13055,2274
354,16121,Techno4K,292.1668,-1282.2454,-413.96875,3,de_nuke,22,53,The MongolZ,CT,CT,True,13055,3066
349,23041,apEX,175.31024,-2188.3315,-413.2064,4,de_nuke,22,53,Team Vitality,CT,T,False,21263,1778
123,23315,ZywOo,100.12714,-165.9477,-413.96875,4,de_nuke,22,53,Team Vitality,CT,T,False,21263,2052
378,24224,Senzu,-162.57004,-551.8874,-413.96875,4,de_nuke,22,53,The MongolZ,CT,CT,True,21263,2961
193,25008,Techno4K,853.2429,77.02148,-637.96875,4,de_nuke,22,53,The MongolZ,CT,CT,True,21263,3745
