entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
318,2313,ztr,671.4877,408.85965,122.92035,1,de_ancient,23,55,GamerLegion,CT,T,False,1,2312
81,7549,hades,-1102.7635,-848.5345,35.619106,2,de_ancient,23,55,G2 Esports,T,CT,False,5875,1674
82,7550,Tauson,-496.09732,252.58443,162.03125,2,de_ancient,23,55,GamerLegion,T,T,True,5875,1675
173,7675,ztr,-884.4945,-807.66284,36.254433,2,de_ancient,23,55,GamerLegion,T,T,True,5875,1800
83,7796,acoR,-862.8369,-132.53725,83.42318,2,de_ancient,23,55,GamerLegion,T,T,True,5875,1921
172,8236,HeavyGoD,1265.8339,-329.38763,89.80808,2,de_ancient,23,55,G2 Esports,T,CT,False,5875,2361
239,8885,Snax,416.21777,-442.05923,182.26677,2,de_ancient,23,55,G2 Esports,T,CT,False,5875,3010
212,13531,malbsMd,-1267.6583,752.96674,56.03125,2,de_ancient,23,55,G2 Esports,T,CT,False,5875,7656
456,16668,acoR,-513.5565,249.53618,162.03125,3,de_ancient,23,55,GamerLegion,T,T,True,14993,1675
93,16703,hades,-1109.867,-900.4821,36.846104,3,de_ancient,23,55,G2 Esports,T,CT,False,14993,1710
234,16930,REZ,-838.3369,-165.56343,78.02141,3,de_ancient,23,55,GamerLegion,T,T,True,14993,1937
90,17870,PR,50.328598,654.4701,71.63203,3,de_ancient,23,55,GamerLegion,T,T,True,14993,2877
82,18489,ztr,-1042.3105,-131.18022,106.04397,3,de_ancient,23,55,GamerLegion,T,T,True,14993,3496
170,18607,acoR,-1051.0178,1073.0504,68.03125,3,de_ancient,23,55,GamerLegion,T,T,True,14993,3614
230,23642,acoR,-513.48804,250.88225,162.03125,4,de_ancient,23,55,GamerLegion,T,T,True,21962,1680
350,23662,hades,-1098.4283,-878.1743,36.598835,4,de_ancient,23,55,G2 Esports,T,CT,False,21962,1700
304,23828,Tauson,-802.25714,-163.2085,72.35466,4,de_ancient,23,55,GamerLegion,T,T,True,21962,1866
78,25385,ztr,1286.0538,367.67926,125.25817,4,de_ancient,23,55,GamerLegion,T,T,True,21962,3423
463,26641,PR,1203.0542,363.97363,123.53087,4,de_ancient,23,55,GamerLegion,T,T,True,21962,4679
354,31462,hades,-1122.198,-824.45953,36.085323,5,de_ancient,23,55,G2 Esports,CT,CT,True,29825,1637
230,31508,ztr,-504.38892,257.98865,162.0283,5,de_ancient,23,55,GamerLegion,CT,T,False,29825,1683
287,32147,HeavyGoD,1288.5508,-317.9894,97.74181,5,de_ancient,23,55,G2 Esports,CT,CT,True,29825,2322
323,32398,Snax,138.1559,-772.9667,155.48347,5,de_ancient,23,55,G2 Esports,CT,CT,True,29825,2573
243,32553,acoR,526.35956,254.23912,155.18163,5,de_ancient,23,55,GamerLegion,CT,T,False,29825,2728
377,33334,huNter-,1254.1482,-489.78345,38.35144,5,de_ancient,23,55,G2 Esports,CT,CT,True,29825,3509
311,35483,REZ,-945.76385,-114.54765,94.42221,5,de_ancient,23,55,GamerLegion,CT,T,False,29825,5658
297,36086,malbsMd,-1925.8033,375.5045,80.13576,5,de_ancient,23,55,G2 Esports,CT,CT,True,29825,6261
258,37190,ztr,1179.7205,350.0127,122.81619,5,de_ancient,23,55,GamerLegion,CT,T,False,29825,7365
347,43769,acoR,-528.02844,279.7838,163.82848,6,de_ancient,23,55,GamerLegion,T,T,True,39840,3929
301,43830,hades,-1099.4633,-871.2655,35.929672,6,de_ancient,23,55,G2 Esports,T,CT,False,39840,3990
67,43846,HeavyGoD,-49.86405,-161.60258,207.50333,6,de_ancient,23,55,G2 Esports,T,CT,False,39840,4006
380,43975,ztr,158.98273,-710.9288,155.03125,6,de_ancient,23,55,GamerLegion,T,T,True,39840,4135
