entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
314,38914,tN1R,63.0496,-2323.4043,-37.96875,3,de_mirage,21,51,HEROIC,CT,CT,True,36321,2593
368,39403,LNZ,-1433.9312,685.5562,-53.96875,3,de_mirage,21,51,HEROIC,CT,CT,True,36321,3082
209,39978,SunPayus,38.30683,-2297.4404,-37.96875,3,de_mirage,21,51,HEROIC,CT,CT,True,36321,3657
96,41031,yxngstxr,4.535041,-2376.3076,-37.96875,3,de_mirage,21,51,HEROIC,CT,CT,True,36321,4710
352,42068,xfl0ud,-668.1064,-796.82904,-261.96875,3,de_mirage,21,51,HEROIC,CT,CT,True,36321,5747
302,48272,MAJ3R,73.30825,-485.8023,-176.84178,4,de_mirage,21,51,Aurora,CT,T,False,46540,1732
377,48544,yxngstxr,288.21393,-1462.3771,-173.96875,4,de_mirage,21,51,HEROIC,CT,CT,True,46540,2004
197,50049,tN1R,-654.56177,-819.8902,-261.96875,4,de_mirage,21,51,HEROIC,CT,CT,True,46540,3509
158,50164,xfl0ud,22.382406,-2385.161,-37.96875,4,de_mirage,21,51,HEROIC,CT,CT,True,46540,3624
195,57383,jottAAA,35.035435,-483.57922,-184.12152,5,de_mirage,21,51,Aurora,CT,T,False,52510,4873
85,57805,jottAAA,-693.2886,-449.9803,-165.8868,5,de_mirage,21,51,Aurora,CT,T,False,52510,5295
499,57930,yxngstxr,7.7567983,-2373.9329,-37.96875,5,de_mirage,21,51,HEROIC,CT,CT,True,52510,5420
80,59710,MAJ3R,-656.16296,-1372.9058,-165.96875,5,de_mirage,21,51,Aurora,CT,T,False,52510,7200
75,59724,jottAAA,-1175.5652,-637.9853,-165.96875,5,de_mirage,21,51,Aurora,CT,T,False,52510,7214
107,59784,tN1R,-650.646,-849.4659,-261.96875,5,de_mirage,21,51,HEROIC,CT,CT,True,52510,7274
346,59925,LNZ,-1434.6578,705.51086,-53.96875,5,de_mirage,21,51,HEROIC,CT,CT,True,52510,7415
129,60126,SunPayus,292.35565,-1528.7401,-173.96875,5,de_mirage,21,51,HEROIC,CT,CT,True,52510,7616
344,60468,MAJ3R,-646.1252,-876.2505,-253.96782,5,de_mirage,21,51,Aurora,CT,T,False,52510,7958
67,61540,xfl0ud,-939.7662,308.21234,-165.38559,5,de_mirage,21,51,HEROIC,CT,CT,True,52510,9030
326,67676,Wicadia,75.254,-483.386,-176.6225,6,de_mirage,21,51,Aurora,T,T,True,63260,4416
269,67744,woxic,-1221.1633,-596.2517,-165.96875,6,de_mirage,21,51,Aurora,T,T,True,63260,4484
103,68047,SunPayus,-634.31635,-713.27576,-267.50854,6,de_mirage,21,51,HEROIC,T,CT,False,63260,4787
137,68190,yxngstxr,163.03352,-2376.5205,-37.96875,6,de_mirage,21,51,HEROIC,T,CT,False,63260,4930
166,69471,tN1R,38.61365,-2298.9172,-37.96875,6,de_mirage,21,51,HEROIC,T,CT,False,63260,6211
142,70273,MAJ3R,-1200.2305,-649.3759,-165.96875,6,de_mirage,21,51,Aurora,T,T,True,63260,7013
190,70353,xfl0ud,-685.564,-720.18896,-265.83865,6,de_mirage,21,51,HEROIC,T,CT,False,63260,7093
196,70423,XANTARES,-697.24445,-1311.428,-165.96875,6,de_mirage,21,51,Aurora,T,T,True,63260,7163
319,76719,jottAAA,35.126484,-484.25717,-184.11673,7,de_mirage,21,51,Aurora,T,T,True,74614,2105
297,77083,jottAAA,-1175.1763,-637.3648,-165.96875,7,de_mirage,21,51,Aurora,T,T,True,74614,2469
360,80648,Wicadia,74.292015,-485.74683,-176.68976,8,de_mirage,21,51,Aurora,T,T,True,78902,1746
362,80651,XANTARES,-1164.6288,-644.06915,-165.96875,8,de_mirage,21,51,Aurora,T,T,True,78902,1749
273,80966,yxngstxr,48.71874,-2388.3977,-37.96875,8,de_mirage,21,51,HEROIC,T,CT,False,78902,2064
76,81934,MAJ3R,-1216.6659,-612.9996,-165.96875,8,de_mirage,21,51,Aurora,T,T,True,78902,3032
372,82032,xfl0ud,-669.3355,-700.3588,-267.3191,8,de_mirage,21,51,HEROIC,T,CT,False,78902,3130
198,82233,woxic,-1161.3127,-623.8215,-165.96875,8,de_mirage,21,51,Aurora,T,T,True,78902,3331
203,83748,tN1R,-742.05054,91.4119,-168.5262,8,de_mirage,21,51,HEROIC,T,CT,False,78902,4846
272,83812,yxngstxr,-692.66003,-2302.2927,-177.96875,8,de_mirage,21,51,HEROIC,T,CT,False,78902,4910
157,85435,SunPayus,283.74335,-1519.8298,-173.96875,8,de_mirage,21,51,HEROIC,T,CT,False,78902,6533
209,89773,Wicadia,73.86217,-485.21777,-176.75618,9,de_mirage,21,51,Aurora,CT,T,False,87862,1911
142,89865,yxngstxr,342.82788,-1419.6716,-173.18457,9,de_mirage,21,51,HEROIC,CT,CT,True,87862,2003
331,89964,xfl0ud,-653.71295,-723.0372,-266.0239,9,de_mirage,21,51,HEROIC,CT,CT,True,87862,2102
357,90246,Wicadia,-1172.997,-653.5131,-165.96875,9,de_mirage,21,51,Aurora,CT,T,False,87862,2384
186,92608,XANTARES,-1149.0924,-629.6948,-165.96875,9,de_mirage,21,51,Aurora,CT,T,False,87862,4746
195,92699,xfl0ud,-808.8846,-1312.9618,-165.96875,9,de_mirage,21,51,HEROIC,CT,CT,True,87862,4837
278,101487,Wicadia,75.334915,-481.7101,-176.7197,10,de_mirage,21,51,Aurora,T,T,True,96834,4653
187,101576,SunPayus,-631.31274,-731.1142,-265.93793,10,de_mirage,21,51,HEROIC,T,CT,False,96834,4742
101,101808,yxngstxr,366.51,-1458.6759,-173.96875,10,de_mirage,21,51,HEROIC,T,CT,False,96834,4974
287,101992,Wicadia,-1174.7633,-655.8348,-165.96875,10,de_mirage,21,51,Aurora,T,T,True,96834,5158
145,103854,MAJ3R,-1199.2068,-616.01685,-165.96875,10,de_mirage,21,51,Aurora,T,T,True,96834,7020
74,103900,tN1R,-663.558,-949.96875,-219.75046,10,de_mirage,21,51,HEROIC,T,CT,False,96834,7066
343,104090,woxic,-655.0487,-1369.4875,-165.96875,10,de_mirage,21,51,Aurora,T,T,True,96834,7256
67,104473,LNZ,-1418.1552,685.7926,-61.96875,10,de_mirage,21,51,HEROIC,T,CT,False,96834,7639
134,104784,XANTARES,-1173.4026,-637.4362,-165.96875,10,de_mirage,21,51,Aurora,T,T,True,96834,7950
270,105036,xfl0ud,42.6934,-2293.6416,-37.96875,10,de_mirage,21,51,HEROIC,T,CT,False,96834,8202
118,113605,Wicadia,74.62096,-479.2927,-176.93893,11,de_mirage,21,51,Aurora,T,T,True,109617,3988
372,113617,jottAAA,-1203.4009,-654.7535,-165.96875,11,de_mirage,21,51,Aurora,T,T,True,109617,4000
112,117228,woxic,-1023.52844,-1442.4415,-164.49478,11,de_mirage,21,51,Aurora,T,T,True,109617,7611
114,121379,MAJ3R,-1163.8499,-630.60254,-165.96875,12,de_mirage,21,51,Aurora,T,T,True,119650,1729
189,121709,Wicadia,35.478226,-474.8968,-183.80342,12,de_mirage,21,51,Aurora,T,T,True,119650,2059
108,121871,yxngstxr,19.620146,-2361.3596,-37.96875,12,de_mirage,21,51,HEROIC,T,CT,False,119650,2221
75,122703,LNZ,-1379.353,779.63727,-77.96875,12,de_mirage,21,51,HEROIC,T,CT,False,119650,3053
357,123071,xfl0ud,-715.3824,-771.0824,-261.96875,12,de_mirage,21,51,HEROIC,T,CT,False,119650,3421
330,139388,LNZ,-496.25586,-1607.9261,-37.96875,13,de_mirage,21,51,HEROIC,CT,T,False,123737,15651
364,139521,LNZ,-803.11395,-1620.5598,18.03125,13,de_mirage,21,51,HEROIC,CT,T,False,123737,15784
133,144809,jottAAA,11.820506,-2383.4355,-37.96875,14,de_mirage,21,51,Aurora,CT,CT,True,142592,2217
97,144836,MAJ3R,-1437.4866,723.5996,-53.96875,14,de_mirage,21,51,Aurora,CT,CT,True,142592,2244
202,150188,LNZ,35.95735,-493.00598,-184.13611,15,de_mirage,21,51,HEROIC,CT,T,False,148514,1674
365,150301,xfl0ud,-1164.9159,-637.4512,-165.96875,15,de_mirage,21,51,HEROIC,CT,T,False,148514,1787
270,150315,SunPayus,-619.45483,-901.9138,-245.96875,15,de_mirage,21,51,HEROIC,CT,T,False,148514,1801
314,150488,jottAAA,113.40953,-2388.4827,-37.96875,15,de_mirage,21,51,Aurora,CT,CT,True,148514,1974
139,151708,XANTARES,35.580658,-2340.8843,-37.96875,15,de_mirage,21,51,Aurora,CT,CT,True,148514,3194
345,152226,tN1R,-861.6883,-1413.672,-165.96875,15,de_mirage,21,51,HEROIC,CT,T,False,148514,3712
508,152956,MAJ3R,-697.8531,-2195.7886,-177.97134,15,de_mirage,21,51,Aurora,CT,CT,True,148514,4442
187,153560,Wicadia,-425.5985,-1960.0103,-177.96875,15,de_mirage,21,51,Aurora,CT,CT,True,148514,5046
329,156330,SunPayus,-1205.2803,-670.7561,-165.96875,16,de_mirage,21,51,HEROIC,CT,T,False,154527,1803
190,156710,MAJ3R,-1443.506,725.9076,-45.96875,16,de_mirage,21,51,Aurora,CT,CT,True,154527,2183
140,156730,jottAAA,51.5638,-2360.591,-37.96875,16,de_mirage,21,51,Aurora,CT,CT,True,154527,2203
119,156803,XANTARES,-610.8673,-865.26434,-261.96875,16,de_mirage,21,51,Aurora,CT,CT,True,154527,2276
154,158405,Wicadia,-1586.0345,794.6623,-45.96875,16,de_mirage,21,51,Aurora,CT,CT,True,154527,3878
73,158580,woxic,100.54751,-2308.95,-37.96875,16,de_mirage,21,51,Aurora,CT,CT,True,154527,4053
81,159090,xfl0ud,-656.0505,-1367.3517,-165.96875,16,de_mirage,21,51,HEROIC,CT,T,False,154527,4563
134,159170,LNZ,-1155.0469,-633.72546,-165.96875,16,de_mirage,21,51,HEROIC,CT,T,False,154527,4643
346,163155,LNZ,35.99783,-493.83325,-184.14693,17,de_mirage,21,51,HEROIC,CT,T,False,161486,1669
193,163497,XANTARES,-656.0213,-658.39856,-269.87024,17,de_mirage,21,51,Aurora,CT,CT,True,161486,2011
323,163778,jottAAA,118.738045,-2323.1687,-37.96875,17,de_mirage,21,51,Aurora,CT,CT,True,161486,2292
286,164597,LNZ,-503.38843,-1609.0371,-37.96875,17,de_mirage,21,51,HEROIC,CT,T,False,161486,3111
186,164701,SunPayus,-895.6768,-2435.3755,-103.96875,17,de_mirage,21,51,HEROIC,CT,T,False,161486,3215
135,164733,LNZ,-804.25116,-1622.159,18.03125,17,de_mirage,21,51,HEROIC,CT,T,False,161486,3247
337,165062,woxic,-744.61786,-2282.167,-177.96875,17,de_mirage,21,51,Aurora,CT,CT,True,161486,3576
124,165370,yxngstxr,-664.6585,-1218.6686,-165.96875,17,de_mirage,21,51,HEROIC,CT,T,False,161486,3884
496,166545,Wicadia,-688.56946,-1239.2838,-165.96875,17,de_mirage,21,51,Aurora,CT,CT,True,161486,5059
131,167291,MAJ3R,-532.80914,-1982.2585,-177.96875,17,de_mirage,21,51,Aurora,CT,CT,True,161486,5805
107,169578,SunPayus,35.778248,-486.3752,-184.01515,18,de_mirage,21,51,HEROIC,T,T,True,167848,1730
370,169645,yxngstxr,-1196.7643,-641.60114,-165.96875,18,de_mirage,21,51,HEROIC,T,T,True,167848,1797
129,170031,jottAAA,118.15478,-2318.8926,-37.96875,18,de_mirage,21,51,Aurora,T,CT,False,167848,2183
284,171287,woxic,251.89328,-2316.9246,-37.96875,18,de_mirage,21,51,Aurora,T,CT,False,167848,3439
497,172163,xfl0ud,-1112.9089,-622.4335,-165.96875,18,de_mirage,21,51,HEROIC,T,T,True,167848,4315
339,172736,tN1R,-700.35254,-906.77,-237.96884,18,de_mirage,21,51,HEROIC,T,T,True,167848,4888
