entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
256,4430,Snax,1304.6375,2001.8109,2.031249,1,de_dust2,19,45,G2 Esports,T,T,True,1,4429
187,8349,malbsMd,-1232.7747,2126.4229,9.170841,2,de_dust2,19,45,G2 Esports,T,T,True,6416,1933
240,8432,Graviti,703.5832,728.88544,78.03125,2,de_dust2,19,45,3DMAX,T,CT,False,6416,2016
200,13974,Lucky,-2040.2446,1557.293,35.150475,3,de_dust2,19,45,3DMAX,T,CT,False,12069,1905
339,14032,Maka,706.3499,729.7249,78.03125,3,de_dust2,19,45,3DMAX,T,CT,False,12069,1963
205,14095,HeavyGoD,-389.64575,1634.3499,-125.46489,3,de_dust2,19,45,G2 Esports,T,T,True,12069,2026
231,15519,Snax,-463.8054,1596.0289,49.92989,3,de_dust2,19,45,G2 Esports,T,T,True,12069,3450
226,17529,huNter-,1145.7454,2156.0334,3.6941385,3,de_dust2,19,45,G2 Esports,T,T,True,12069,5460
371,17678,Graviti,1176.2142,2471.5803,97.45326,3,de_dust2,19,45,3DMAX,T,CT,False,12069,5609
376,20173,malbsMd,-452.37778,1648.882,-124.06003,4,de_dust2,19,45,G2 Esports,T,T,True,18538,1635
223,20250,huNter-,1293.7899,1126.8263,-1.0739937,4,de_dust2,19,45,G2 Esports,T,T,True,18538,1712
261,20875,bodyy,559.3908,714.64166,3.1952393,4,de_dust2,19,45,3DMAX,T,CT,False,18538,2337
354,21207,Graviti,801.0962,2182.0942,-47.27234,4,de_dust2,19,45,3DMAX,T,CT,False,18538,2669
363,21463,Snax,-68.918015,1451.2473,1.3944825,4,de_dust2,19,45,G2 Esports,T,T,True,18538,2925
266,22082,Ex3rcice,351.44125,1932.5048,97.85834,4,de_dust2,19,45,3DMAX,T,CT,False,18538,3544
380,27947,Snax,1221.7498,1180.2208,158.79283,5,de_dust2,19,45,G2 Esports,T,T,True,25987,1960
357,28088,Ex3rcice,585.2611,586.1114,3.1242082,5,de_dust2,19,45,3DMAX,T,CT,False,25987,2101
342,29649,Graviti,-1994.3239,1589.8877,32.98505,5,de_dust2,19,45,3DMAX,T,CT,False,25987,3662
340,29983,bodyy,625.282,802.99835,2.4425888,5,de_dust2,19,45,3DMAX,T,CT,False,25987,3996
363,30551,Snax,-464.8977,1596.0852,49.83243,5,de_dust2,19,45,G2 Esports,T,T,True,25987,4564
290,33736,malbsMd,122.099594,1414.0404,1.5974969,5,de_dust2,19,45,G2 Esports,T,T,True,25987,7749
126,40661,Maka,-411.0316,1486.844,-124.54615,6,de_dust2,19,45,3DMAX,CT,CT,True,36309,4352
362,40667,HeavyGoD,797.9351,785.77545,456.47556,6,de_dust2,19,45,G2 Esports,CT,T,False,36309,4358
125,40988,bodyy,706.66046,732.1913,78.03125,6,de_dust2,19,45,3DMAX,CT,CT,True,36309,4679
464,42423,malbsMd,-589.65796,2160.5146,-118.93125,6,de_dust2,19,45,G2 Esports,CT,T,False,36309,6114
330,43020,Ex3rcice,707.0186,731.81433,78.03125,6,de_dust2,19,45,3DMAX,CT,CT,True,36309,6711
69,43526,Graviti,-399.57297,1651.2002,-125.27007,6,de_dust2,19,45,3DMAX,CT,CT,True,36309,7217
215,44596,Snax,1374.9619,1006.21783,-6.7877216,6,de_dust2,19,45,G2 Esports,CT,T,False,36309,8287
239,44836,huNter-,611.93896,2382.872,66.77257,6,de_dust2,19,45,G2 Esports,CT,T,False,36309,8527
301,48206,Graviti,-407.02783,1510.5499,-124.4228,7,de_dust2,19,45,3DMAX,CT,CT,True,46584,1622
265,48419,HeavyGoD,619.3824,593.94073,2.9389775,7,de_dust2,19,45,G2 Esports,CT,T,False,46584,1835
206,48441,Snax,1256.7092,1149.5348,1.7590228,7,de_dust2,19,45,G2 Esports,CT,T,False,46584,1857
96,49930,Ex3rcice,529.2133,640.09906,3.3943152,7,de_dust2,19,45,3DMAX,CT,CT,True,46584,3346
402,50903,Lucky,-1938.1661,1456.7963,35.427246,7,de_dust2,19,45,3DMAX,CT,CT,True,46584,4319
124,57160,Snax,-452.0323,1637.8772,-124.22882,8,de_dust2,19,45,G2 Esports,T,T,True,55544,1616
111,57407,HeavyGoD,1185.1058,1183.0989,2.1334772,8,de_dust2,19,45,G2 Esports,T,T,True,55544,1863
96,57870,Lucky,-2005.5453,1528.0973,33.131653,8,de_dust2,19,45,3DMAX,T,CT,False,55544,2326
190,58621,Ex3rcice,1423.1654,1418.0128,-7.824815,8,de_dust2,19,45,3DMAX,T,CT,False,55544,3077
373,59093,Maka,-2024.0121,1485.7062,34.566933,8,de_dust2,19,45,3DMAX,T,CT,False,55544,3549
364,60371,Snax,-462.6386,1596.4417,50.033985,8,de_dust2,19,45,G2 Esports,T,T,True,55544,4827
284,60791,huNter-,-1971.7054,1855.6522,2.6532545,8,de_dust2,19,45,G2 Esports,T,T,True,55544,5247
378,61771,hades,-1301.3315,2282.7417,5.242389,8,de_dust2,19,45,G2 Esports,T,T,True,55544,6227
212,67863,HeavyGoD,1252.354,1149.9402,1.6916261,9,de_dust2,19,45,G2 Esports,T,T,True,63589,4274
74,68154,Lucky,-2009.2942,1561.4999,33.46791,9,de_dust2,19,45,3DMAX,T,CT,False,63589,4565
