entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
339,2771,Brollan,598.4974,587.0866,3.0539098,1,de_dust2,20,47,MOUZ,CT,CT,True,1,2770
103,2777,Magisk,-461.7374,1595.3646,50.1144,1,de_dust2,20,47,Team Falcons,CT,T,False,1,2776
328,5057,kyxsan,662.4372,2179.7285,-88.06764,1,de_dust2,20,47,Team Falcons,CT,T,False,1,5056
380,7509,xertioN,-445.10583,2294.4973,-113.17967,2,de_dust2,20,47,MOUZ,CT,CT,True,6020,1489
285,8261,Brollan,570.84717,611.82135,2.2759461,2,de_dust2,20,47,MOUZ,CT,CT,True,6020,2241
256,8850,kyxsan,-1228.593,2106.655,11.547583,2,de_dust2,20,47,Team Falcons,CT,T,False,6020,2830
260,10778,Spinx,-407.95917,2142.4976,-126.21715,3,de_dust2,20,47,MOUZ,T,CT,False,9279,1499
208,11103,Magisk,668.6919,605.49164,2.669662,3,de_dust2,20,47,Team Falcons,T,T,True,9279,1824
220,11202,kyxsan,1382.8201,1310.2292,-9.216534,3,de_dust2,20,47,Team Falcons,T,T,True,9279,1923
360,11223,Jimpphat,-2040.7197,1556.1259,35.190006,3,de_dust2,20,47,MOUZ,T,CT,False,9279,1944
72,11240,NiKo,-394.73804,1641.8503,-125.39112,3,de_dust2,20,47,Team Falcons,T,T,True,9279,1961
238,12279,m0NESY,1106.241,2127.7104,2.6696737,3,de_dust2,20,47,Team Falcons,T,T,True,9279,3000
464,12709,NiKo,1383.7202,2446.4863,38.27401,3,de_dust2,20,47,Team Falcons,T,T,True,9279,3430
285,12867,torzsi,569.7145,2551.7124,97.827576,3,de_dust2,20,47,MOUZ,T,CT,False,9279,3588
253,13357,xertioN,1286.1221,2343.6494,23.327951,3,de_dust2,20,47,MOUZ,T,CT,False,9279,4078
464,18883,Brollan,536.644,649.9883,18.41383,4,de_dust2,20,47,MOUZ,CT,CT,True,16863,2020
293,19221,Magisk,-461.516,1595.7229,50.153748,4,de_dust2,20,47,Team Falcons,CT,T,False,16863,2358
318,20529,TeSeS,-1966.5575,1852.1663,2.5717354,4,de_dust2,20,47,Team Falcons,CT,T,False,16863,3666
68,20600,xertioN,-419.84256,1629.7352,-124.40953,4,de_dust2,20,47,MOUZ,CT,CT,True,16863,3737
192,20608,NiKo,-159.91888,2209.144,-53.939972,4,de_dust2,20,47,Team Falcons,CT,T,False,16863,3745
184,21354,Jimpphat,-1927.2739,1544.5509,37.85299,4,de_dust2,20,47,MOUZ,CT,CT,True,16863,4491
201,22852,kyxsan,609.8761,2357.0112,66.78914,4,de_dust2,20,47,Team Falcons,CT,T,False,16863,5989
355,27075,xertioN,-444.40244,2294.5906,-113.16657,5,de_dust2,20,47,MOUZ,T,CT,False,25627,1448
280,27368,NiKo,748.1065,580.73334,2.2623613,5,de_dust2,20,47,Team Falcons,T,T,True,25627,1741
376,29779,kyxsan,-459.8752,1602.6033,50.086834,5,de_dust2,20,47,Team Falcons,T,T,True,25627,4152
374,31517,Jimpphat,147.64008,1415.9039,1.602052,5,de_dust2,20,47,MOUZ,T,CT,False,25627,5890
219,37475,Magisk,1476.7662,1408.1669,-8.2242155,6,de_dust2,20,47,Team Falcons,CT,T,False,35738,1737
355,37692,xertioN,529.7423,654.0118,3.3844848,6,de_dust2,20,47,MOUZ,CT,CT,True,35738,1954
314,37986,Magisk,-1225.1277,2268.8108,6.1326356,6,de_dust2,20,47,Team Falcons,CT,T,False,35738,2248
