entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
350,17511,Tauson,265.63458,-2155.7607,-413.96875,3,de_nuke,23,57,GamerLegion,T,T,True,15769,1742
354,17787,huNter-,192.23988,-1362.5494,-413.96906,3,de_nuke,23,57,G2 Esports,T,CT,False,15769,2018
348,17805,ztr,948.7483,-2180.0813,-413.96875,3,de_nuke,23,57,GamerLegion,T,T,True,15769,2036
461,18008,ztr,1137.4523,-2192.842,-413.96875,3,de_nuke,23,57,GamerLegion,T,T,True,15769,2239
113,19692,Snax,1123.7869,61.578835,-413.96875,3,de_nuke,23,57,G2 Esports,T,CT,False,15769,3923
172,25380,ztr,849.6383,-1706.7849,-237.96875,4,de_nuke,23,57,GamerLegion,CT,T,False,23388,1992
477,25616,HeavyGoD,114.830124,-177.82326,-413.12643,4,de_nuke,23,57,G2 Esports,CT,CT,True,23388,2228
66,25628,Snax,162.9792,-1324.387,-413.96875,4,de_nuke,23,57,G2 Esports,CT,CT,True,23388,2240
120,26630,huNter-,868.56244,98.38428,-637.96875,4,de_nuke,23,57,G2 Esports,CT,CT,True,23388,3242
329,35248,Tauson,291.36877,-2150.369,-413.96875,6,de_nuke,23,57,GamerLegion,CT,T,False,33486,1762
130,35463,malbsMd,585.30334,-1986.6768,-413.96875,6,de_nuke,23,57,G2 Esports,CT,CT,True,33486,1977
110,35720,acoR,988.1933,-1800.497,-413.96875,6,de_nuke,23,57,GamerLegion,CT,T,False,33486,2234
377,35813,Snax,180.6813,-1316.8159,-413.96875,6,de_nuke,23,57,G2 Esports,CT,CT,True,33486,2327
322,35877,HeavyGoD,85.32416,-231.2319,-413.96875,6,de_nuke,23,57,G2 Esports,CT,CT,True,33486,2391
469,35956,acoR,1145.8739,-2041.4044,-413.96875,6,de_nuke,23,57,GamerLegion,CT,T,False,33486,2470
74,37157,hades,198.96942,-1198.3086,-413.96875,6,de_nuke,23,57,G2 Esports,CT,CT,True,33486,3671
113,38338,ztr,840.9124,-1635.812,-237.96875,6,de_nuke,23,57,GamerLegion,CT,T,False,33486,4852
