entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
375,14918,m0NESY,-1091.1636,-834.2595,36.06938,3,de_ancient,25,60,Team Falcons,CT,CT,True,13275,1643
374,14942,Tauson,-491.412,321.69778,162.03128,3,de_ancient,25,60,GamerLegion,CT,T,False,13275,1667
156,15167,acoR,161.17856,-712.24744,155.03125,3,de_ancient,25,60,GamerLegion,CT,T,False,13275,1892
350,15333,ztr,661.2328,-710.0209,87.76125,3,de_ancient,25,60,GamerLegion,CT,T,False,13275,2058
303,15679,kyxsan,1225.0212,-198.98877,115.86371,3,de_ancient,25,60,Team Falcons,CT,CT,True,13275,2404
370,16785,PR,-870.8862,-102.28124,87.57166,3,de_ancient,25,60,GamerLegion,CT,T,False,13275,3510
147,17524,TeSeS,438.63693,-458.8995,182.40863,3,de_ancient,25,60,Team Falcons,CT,CT,True,13275,4249
477,17708,m0NESY,-547.0105,250.06606,162.03125,3,de_ancient,25,60,Team Falcons,CT,CT,True,13275,4433
76,18788,REZ,-1066.2683,1172.2402,68.33739,3,de_ancient,25,60,GamerLegion,CT,T,False,13275,5513
207,22903,Tauson,-519.6881,231.90196,164.25362,4,de_ancient,25,60,GamerLegion,CT,T,False,21242,1661
280,22985,Magisk,-1150.9264,-951.142,34.37436,4,de_ancient,25,60,Team Falcons,CT,CT,True,21242,1743
147,23854,kyxsan,391.87836,-553.2456,181.3054,4,de_ancient,25,60,Team Falcons,CT,CT,True,21242,2612
368,26744,ztr,663.31067,401.09103,121.69899,4,de_ancient,25,60,GamerLegion,CT,T,False,21242,5502
146,27106,acoR,1203.9747,536.2569,126.311554,4,de_ancient,25,60,GamerLegion,CT,T,False,21242,5864
190,28138,REZ,637.53235,570.602,120.41108,4,de_ancient,25,60,GamerLegion,CT,T,False,21242,6896
250,32074,acoR,-523.1891,248.93478,162.03125,5,de_ancient,25,60,GamerLegion,T,T,True,30390,1684
331,32113,m0NESY,-1127.4141,-859.28143,33.86235,5,de_ancient,25,60,Team Falcons,T,CT,False,30390,1723
299,32406,ztr,642.32184,-814.92535,87.49897,5,de_ancient,25,60,GamerLegion,T,T,True,30390,2016
148,33068,PR,-916.0163,-130.87616,89.222786,5,de_ancient,25,60,GamerLegion,T,T,True,30390,2678
206,33807,REZ,663.9111,432.89,123.85439,5,de_ancient,25,60,GamerLegion,T,T,True,30390,3417
173,39728,REZ,-503.24484,260.96332,162.03125,6,de_ancient,25,60,GamerLegion,T,T,True,38049,1679
343,39780,kyxsan,1103.2687,-994.1377,5.5282516,6,de_ancient,25,60,Team Falcons,T,CT,False,38049,1731
219,39819,Magisk,-1047.8319,-821.69806,34.96077,6,de_ancient,25,60,Team Falcons,T,CT,False,38049,1770
467,40144,acoR,1343.848,-486.27515,42.35956,6,de_ancient,25,60,GamerLegion,T,T,True,38049,2095
370,40851,Tauson,527.1897,882.3672,114.516914,6,de_ancient,25,60,GamerLegion,T,T,True,38049,2802
337,41001,TeSeS,1243.0253,-186.583,116.70021,6,de_ancient,25,60,Team Falcons,T,CT,False,38049,2952
469,43974,acoR,-517.7693,229.44424,164.23415,7,de_ancient,25,60,GamerLegion,T,T,True,42315,1659
312,43989,Magisk,-1126.4186,-800.45264,36.93428,7,de_ancient,25,60,Team Falcons,T,CT,False,42315,1674
186,44120,kyxsan,1138.1577,-980.99805,5.5282516,7,de_ancient,25,60,Team Falcons,T,CT,False,42315,1805
196,44298,ztr,1213.2283,-214.15942,113.54263,7,de_ancient,25,60,GamerLegion,T,T,True,42315,1983
67,44716,Tauson,-867.3623,-131.97243,83.94553,7,de_ancient,25,60,GamerLegion,T,T,True,42315,2401
275,45241,TeSeS,172.36514,-793.6667,155.03387,7,de_ancient,25,60,Team Falcons,T,CT,False,42315,2926
299,47265,TeSeS,373.5919,-272.84766,163.14073,7,de_ancient,25,60,Team Falcons,T,CT,False,42315,4950
497,48354,NiKo,-1378.955,329.29782,89.03125,7,de_ancient,25,60,Team Falcons,T,CT,False,42315,6039
308,48647,Tauson,-1120.8477,1148.4248,54.531578,7,de_ancient,25,60,GamerLegion,T,T,True,42315,6332
260,57709,REZ,-509.7029,252.96613,162.03125,8,de_ancient,25,60,GamerLegion,CT,T,False,50444,7265
345,57877,Tauson,-821.14966,-214.09438,76.07002,8,de_ancient,25,60,GamerLegion,CT,T,False,50444,7433
364,61586,Magisk,-1136.6484,-850.6202,33.78363,9,de_ancient,25,60,Team Falcons,T,CT,False,59934,1652
218,61616,acoR,-502.63245,250.95197,162.03125,9,de_ancient,25,60,GamerLegion,T,T,True,59934,1682
178,61676,kyxsan,1128.289,-970.3045,5.5282516,9,de_ancient,25,60,Team Falcons,T,CT,False,59934,1742
301,61705,PR,-785.87244,-834.2975,38.574993,9,de_ancient,25,60,GamerLegion,T,T,True,59934,1771
148,61826,ztr,-827.1762,-213.57822,76.674934,9,de_ancient,25,60,GamerLegion,T,T,True,59934,1892
150,61932,REZ,660.4138,-867.27423,91.85797,9,de_ancient,25,60,GamerLegion,T,T,True,59934,1998
345,63236,TeSeS,1038.0706,-928.6019,5.5282516,9,de_ancient,25,60,Team Falcons,T,CT,False,59934,3302
289,64110,REZ,535.2948,860.822,115.54102,9,de_ancient,25,60,GamerLegion,T,T,True,59934,4176
309,69059,m0NESY,-1131.6255,-885.5426,36.065224,10,de_ancient,25,60,Team Falcons,T,CT,False,67240,1819
478,69163,REZ,1224.7888,-239.93793,111.85645,10,de_ancient,25,60,GamerLegion,T,T,True,67240,1923
472,70900,acoR,-515.03253,373.18826,162.03128,10,de_ancient,25,60,GamerLegion,T,T,True,67240,3660
361,71357,PR,-1051.3118,1160.44,68.340996,10,de_ancient,25,60,GamerLegion,T,T,True,67240,4117
500,71672,Magisk,-1278.0221,840.6782,86.81608,10,de_ancient,25,60,Team Falcons,T,CT,False,67240,4432
206,71929,kyxsan,1257.9011,-290.00183,107.34664,10,de_ancient,25,60,Team Falcons,T,CT,False,67240,4689
150,72128,acoR,-1445.306,656.12994,54.03125,10,de_ancient,25,60,GamerLegion,T,T,True,67240,4888
367,77977,ztr,-480.19055,207.2746,163.11176,11,de_ancient,25,60,GamerLegion,T,T,True,74384,3593
203,78077,m0NESY,-1095.4552,-896.20667,37.471535,11,de_ancient,25,60,Team Falcons,T,CT,False,74384,3693
339,78094,Tauson,301.26694,-628.17395,154.03586,11,de_ancient,25,60,GamerLegion,T,T,True,74384,3710
472,78326,REZ,646.9972,-855.16,90.94214,11,de_ancient,25,60,GamerLegion,T,T,True,74384,3942
323,79337,NiKo,-1143.7363,-878.47314,36.29201,11,de_ancient,25,60,Team Falcons,T,CT,False,74384,4953
319,79573,Magisk,-2060.239,378.5466,81.30266,11,de_ancient,25,60,Team Falcons,T,CT,False,74384,5189
322,79999,TeSeS,276.49576,-863.6296,154.96674,11,de_ancient,25,60,Team Falcons,T,CT,False,74384,5615
229,87009,m0NESY,-1098.038,-872.75433,36.130085,12,de_ancient,25,60,Team Falcons,CT,CT,True,85302,1707
501,87011,acoR,-521.4484,251.15817,162.03125,12,de_ancient,25,60,GamerLegion,CT,T,False,85302,1709
68,87061,PR,-834.71246,-832.55164,39.014294,12,de_ancient,25,60,GamerLegion,CT,T,False,85302,1759
69,87289,ztr,-845.17126,-189.2037,78.89718,12,de_ancient,25,60,GamerLegion,CT,T,False,85302,1987
323,87296,REZ,656.0335,-868.529,93.363716,12,de_ancient,25,60,GamerLegion,CT,T,False,85302,1994
327,87780,kyxsan,1267.4504,-325.04736,91.80648,12,de_ancient,25,60,Team Falcons,CT,CT,True,85302,2478
258,87845,TeSeS,448.2339,-458.50977,182.46935,12,de_ancient,25,60,Team Falcons,CT,CT,True,85302,2543
287,89972,ztr,-1356.833,357.23077,89.03125,12,de_ancient,25,60,GamerLegion,CT,T,False,85302,4670
162,90484,kyxsan,-1169.8873,1108.5466,54.195976,12,de_ancient,25,60,Team Falcons,CT,CT,True,85302,5182
150,108130,acoR,-1147.2207,-938.32574,34.750046,13,de_ancient,25,60,GamerLegion,CT,CT,True,93043,15087
468,109504,Magisk,-1158.5256,913.3591,54.723377,13,de_ancient,25,60,Team Falcons,CT,T,False,93043,16461
498,109556,kyxsan,-1351.6958,343.76505,89.03125,13,de_ancient,25,60,Team Falcons,CT,T,False,93043,16513
499,114038,Magisk,-510.87506,222.38683,164.16792,14,de_ancient,25,60,Team Falcons,CT,T,False,112343,1695
349,114165,m0NESY,149.83119,-794.9316,155.03125,14,de_ancient,25,60,Team Falcons,CT,T,False,112343,1822
211,114217,PR,-872.10944,-702.23724,39.34392,14,de_ancient,25,60,GamerLegion,CT,CT,True,112343,1874
342,114682,m0NESY,540.299,234.74619,154.65475,14,de_ancient,25,60,Team Falcons,CT,T,False,112343,2339
367,114810,Tauson,1287.2256,-308.57407,101.27129,14,de_ancient,25,60,GamerLegion,CT,CT,True,112343,2467
319,115107,kyxsan,716.86127,809.43524,113.67374,14,de_ancient,25,60,Team Falcons,CT,T,False,112343,2764
197,115130,REZ,1261.4207,641.08856,125.30396,14,de_ancient,25,60,GamerLegion,CT,CT,True,112343,2787
479,120443,Magisk,-517.9421,317.82397,162.03128,15,de_ancient,25,60,Team Falcons,T,T,True,118648,1795
511,120982,NiKo,-861.9152,-122.175316,83.86756,15,de_ancient,25,60,Team Falcons,T,T,True,118648,2334
305,122994,Magisk,673.09155,422.83008,123.89548,15,de_ancient,25,60,Team Falcons,T,T,True,118648,4346
359,123050,kyxsan,1244.1149,360.8968,124.13522,15,de_ancient,25,60,Team Falcons,T,T,True,118648,4402
306,123070,Tauson,1218.1476,-399.93347,59.920162,15,de_ancient,25,60,GamerLegion,T,CT,False,118648,4422
181,123603,acoR,-2014.8439,216.80238,74.03126,15,de_ancient,25,60,GamerLegion,T,CT,False,118648,4955
172,133587,ztr,-58.368114,-282.65234,204.96489,16,de_ancient,25,60,GamerLegion,T,CT,False,126923,6664
184,133590,Magisk,-513.32996,250.23335,162.03125,16,de_ancient,25,60,Team Falcons,T,T,True,126923,6667
279,133621,m0NESY,298.94077,-665.62244,154.54718,16,de_ancient,25,60,Team Falcons,T,T,True,126923,6698
509,133664,Tauson,1100.4617,-995.3934,5.5282516,16,de_ancient,25,60,GamerLegion,T,CT,False,126923,6741
359,133897,TeSeS,691.2582,-835.6783,100.87424,16,de_ancient,25,60,Team Falcons,T,T,True,126923,6974
498,134967,NiKo,-859.65265,-121.46172,83.48913,16,de_ancient,25,60,Team Falcons,T,T,True,126923,8044
77,136337,Tauson,552.5299,235.49869,157.03125,16,de_ancient,25,60,GamerLegion,T,CT,False,126923,9414
365,137106,ztr,1269.1624,-377.86914,68.83223,16,de_ancient,25,60,GamerLegion,T,CT,False,126923,10183
371,137917,REZ,485.24167,-864.853,123.852684,16,de_ancient,25,60,GamerLegion,T,CT,False,126923,10994
76,142521,PR,1099.6254,-993.52277,5.5282516,17,de_ancient,25,60,GamerLegion,T,CT,False,140834,1687
509,142534,NiKo,-500.69818,251.88081,162.03125,17,de_ancient,25,60,Team Falcons,T,T,True,140834,1700
372,142670,acoR,-1087.3774,-836.50726,36.10611,17,de_ancient,25,60,GamerLegion,T,CT,False,140834,1836
376,142713,m0NESY,-998.8885,-74.96169,98.03125,17,de_ancient,25,60,Team Falcons,T,T,True,140834,1879
359,142722,kyxsan,226.35023,-804.37854,155.03125,17,de_ancient,25,60,Team Falcons,T,T,True,140834,1888
383,143083,ztr,365.94028,-919.1965,147.7045,17,de_ancient,25,60,GamerLegion,T,CT,False,140834,2249
496,143974,TeSeS,511.5497,975.26953,167.01805,17,de_ancient,25,60,Team Falcons,T,T,True,140834,3140
470,148619,Magisk,-565.38074,320.02396,162.03128,18,de_ancient,25,60,Team Falcons,CT,T,False,146950,1669
304,148672,Tauson,1079.789,-976.2632,5.5282516,18,de_ancient,25,60,GamerLegion,CT,CT,True,146950,1722
259,148727,PR,-810.2352,-715.42017,39.23946,18,de_ancient,25,60,GamerLegion,CT,CT,True,146950,1777
164,148806,m0NESY,-998.47516,-74.94946,98.03125,18,de_ancient,25,60,Team Falcons,CT,T,False,146950,1856
495,149723,ztr,187.67818,-823.2995,155.03125,18,de_ancient,25,60,GamerLegion,CT,CT,True,146950,2773
383,149815,kyxsan,-959.4686,-186.92787,92.03125,18,de_ancient,25,60,Team Falcons,CT,T,False,146950,2865
78,152095,Tauson,1040.5132,253.32701,130.26225,18,de_ancient,25,60,GamerLegion,CT,CT,True,146950,5145
381,153043,acoR,-1386.0673,343.78302,89.03125,18,de_ancient,25,60,GamerLegion,CT,CT,True,146950,6093
462,153228,NiKo,-1180.0001,1061.2467,54.202415,18,de_ancient,25,60,Team Falcons,CT,T,False,146950,6278
173,153751,TeSeS,-1042.5555,1063.0686,68.03125,18,de_ancient,25,60,Team Falcons,CT,T,False,146950,6801
497,160843,Tauson,1079.6747,-988.1992,5.5282516,19,de_ancient,25,60,GamerLegion,T,CT,False,157012,3831
