entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
706,12711,TeSeS,169.96301,1454.1333,103.62309,3,de_inferno,25,62,Team Falcons,CT,CT,True,10752,1959
876,12716,kyxsan,590.4793,1982.6425,138.03123,3,de_inferno,25,62,Team Falcons,CT,CT,True,10752,1964
693,12745,REZ,1358.0985,530.9087,120.02434,3,de_inferno,25,62,GamerLegion,CT,T,False,10752,1993
893,13227,m0NESY,1180.0085,314.3469,130.03125,3,de_inferno,25,62,Team Falcons,CT,CT,True,10752,2475
901,15149,REZ,960.3416,2725.7637,134.47615,3,de_inferno,25,62,GamerLegion,CT,T,False,10752,4397
988,15950,PR,1016.376,2722.9453,131.70229,3,de_inferno,25,62,GamerLegion,CT,T,False,10752,5198
557,18995,TeSeS,170.33641,1451.8998,103.533646,4,de_inferno,25,62,Team Falcons,T,CT,False,17032,1963
687,19013,acoR,175.45937,1717.6119,117.655685,4,de_inferno,25,62,GamerLegion,T,T,True,17032,1981
780,19921,kyxsan,255.99951,1831.088,128.48283,4,de_inferno,25,62,Team Falcons,T,CT,False,17032,2889
784,20393,Tauson,1423.4968,891.33295,144.5825,4,de_inferno,25,62,GamerLegion,T,T,True,17032,3361
747,20583,ztr,2044.9272,-260.1764,465.046,4,de_inferno,25,62,GamerLegion,T,T,True,17032,3551
748,21054,REZ,2289.2642,871.7276,151.50189,4,de_inferno,25,62,GamerLegion,T,T,True,17032,4022
982,22677,kyxsan,297.68784,1679.9225,121.988365,4,de_inferno,25,62,Team Falcons,T,CT,False,17032,5645
531,26577,acoR,86.65142,1235.6223,94.95203,5,de_inferno,25,62,GamerLegion,T,T,True,24669,1908
298,27685,kyxsan,565.1041,1950.0507,138.03125,5,de_inferno,25,62,Team Falcons,T,CT,False,24669,3016
563,28229,PR,1370.0435,974.1532,159.75974,5,de_inferno,25,62,GamerLegion,T,T,True,24669,3560
568,28517,ztr,1406.1567,643.4534,124.2341,5,de_inferno,25,62,GamerLegion,T,T,True,24669,3848
569,28913,acoR,2279.7832,767.0664,150.91252,5,de_inferno,25,62,GamerLegion,T,T,True,24669,4244
571,28979,kyxsan,691.3352,579.04126,96.269775,5,de_inferno,25,62,Team Falcons,T,CT,False,24669,4310
362,36601,ztr,90.27533,1240.7242,94.968544,6,de_inferno,25,62,GamerLegion,CT,T,False,32628,3973
360,36649,TeSeS,144.3825,1035.45,86.321465,6,de_inferno,25,62,Team Falcons,CT,CT,True,32628,4021
633,36884,kyxsan,587.3977,1955.3591,138.03125,6,de_inferno,25,62,Team Falcons,CT,CT,True,32628,4256
328,38316,Magisk,1819.4893,-367.70145,263.03125,6,de_inferno,25,62,Team Falcons,CT,CT,True,32628,5688
355,40468,REZ,1390.5094,352.777,130.03125,6,de_inferno,25,62,GamerLegion,CT,T,False,32628,7840
235,41126,Tauson,1051.1979,2637.2312,244.39772,6,de_inferno,25,62,GamerLegion,CT,T,False,32628,8498
318,41196,ztr,452.46335,3195.4595,162.16006,6,de_inferno,25,62,GamerLegion,CT,T,False,32628,8568
184,49882,acoR,89.34926,1235.7893,94.81309,7,de_inferno,25,62,GamerLegion,T,T,True,45204,4678
286,49915,TeSeS,171.0292,1453.2135,103.6036,7,de_inferno,25,62,Team Falcons,T,CT,False,45204,4711
225,51030,PR,1445.0922,1056.8452,159.32098,7,de_inferno,25,62,GamerLegion,T,T,True,45204,5826
582,51220,NiKo,409.17804,1725.7496,136.03123,7,de_inferno,25,62,Team Falcons,T,CT,False,45204,6016
282,52528,TeSeS,2031.5687,-209.4796,258.03125,7,de_inferno,25,62,Team Falcons,T,CT,False,45204,7324
253,52756,Tauson,2311.0725,779.5061,154.27122,7,de_inferno,25,62,GamerLegion,T,T,True,45204,7552
278,53238,acoR,2195.8516,-16.145464,119.908134,7,de_inferno,25,62,GamerLegion,T,T,True,45204,8034
291,53318,Magisk,1991.4697,42.32785,127.40174,7,de_inferno,25,62,Team Falcons,T,CT,False,45204,8114
102,57940,TeSeS,172.09299,1451.4768,103.54875,8,de_inferno,25,62,Team Falcons,CT,CT,True,55986,1954
233,58480,kyxsan,240.57867,1784.203,125.57233,8,de_inferno,25,62,Team Falcons,CT,CT,True,55986,2494
138,58703,NiKo,886.73444,2396.0337,167.5758,8,de_inferno,25,62,Team Falcons,CT,CT,True,55986,2717
140,58854,m0NESY,1181.1771,317.66553,130.03125,8,de_inferno,25,62,Team Falcons,CT,CT,True,55986,2868
135,60137,acoR,967.8491,2744.245,134.25311,8,de_inferno,25,62,GamerLegion,CT,T,False,55986,4151
153,60591,Tauson,452.7589,3195.6301,162.14888,8,de_inferno,25,62,GamerLegion,CT,T,False,55986,4605
206,63463,ztr,91.02644,1244.4012,95.08106,9,de_inferno,25,62,GamerLegion,CT,T,False,61592,1871
1021,63534,TeSeS,133.51707,1029.625,85.52597,9,de_inferno,25,62,Team Falcons,CT,CT,True,61592,1942
952,63972,m0NESY,1207.05,259.9981,130.03125,9,de_inferno,25,62,Team Falcons,CT,CT,True,61592,2380
958,64341,kyxsan,135.00002,1505.1149,105.69738,9,de_inferno,25,62,Team Falcons,CT,CT,True,61592,2749
872,65796,Magisk,1920.2288,-245.25209,262.03125,9,de_inferno,25,62,Team Falcons,CT,CT,True,61592,4204
964,66958,kyxsan,805.2468,2220.9082,138.03127,9,de_inferno,25,62,Team Falcons,CT,CT,True,61592,5366
906,71282,ztr,90.16929,1241.0194,94.98657,10,de_inferno,25,62,GamerLegion,CT,T,False,67379,3903
903,71347,TeSeS,170.26154,1451.8137,103.528496,10,de_inferno,25,62,Team Falcons,CT,CT,True,67379,3968
892,72534,kyxsan,93.87951,1072.4414,88.2635,10,de_inferno,25,62,Team Falcons,CT,CT,True,67379,5155
152,72661,m0NESY,1229.6246,448.45346,118.36647,10,de_inferno,25,62,Team Falcons,CT,CT,True,67379,5282
765,75079,acoR,1416.2682,1016.84406,155.74057,10,de_inferno,25,62,GamerLegion,CT,T,False,67379,7700
720,75232,Magisk,1919.4994,-254.10498,262.03125,10,de_inferno,25,62,Team Falcons,CT,CT,True,67379,7853
290,76145,kyxsan,871.7934,2407.8352,140.0308,10,de_inferno,25,62,Team Falcons,CT,CT,True,67379,8766
866,76339,ztr,938.24097,2728.5015,135.13277,10,de_inferno,25,62,GamerLegion,CT,T,False,67379,8960
1001,76973,Tauson,2302.8296,736.6092,153.0566,10,de_inferno,25,62,GamerLegion,CT,T,False,67379,9594
716,79764,ztr,168.2954,1722.2225,117.72023,11,de_inferno,25,62,GamerLegion,CT,T,False,77736,2028
738,79777,kyxsan,172.89374,993.8817,84.998085,11,de_inferno,25,62,Team Falcons,CT,CT,True,77736,2041
650,80715,m0NESY,1184.3832,516.55347,113.902,11,de_inferno,25,62,Team Falcons,CT,CT,True,77736,2979
786,81363,kyxsan,252.15056,1832.0668,128.34921,11,de_inferno,25,62,Team Falcons,CT,CT,True,77736,3627
780,81576,REZ,1397.6333,1066.4775,160.72215,11,de_inferno,25,62,GamerLegion,CT,T,False,77736,3840
635,81761,Magisk,1844.0616,63.374546,128.20906,11,de_inferno,25,62,Team Falcons,CT,CT,True,77736,4025
784,81839,ztr,2174.262,-19.935781,121.12398,11,de_inferno,25,62,GamerLegion,CT,T,False,77736,4103
932,81912,Tauson,2340.5808,850.4399,155.92549,11,de_inferno,25,62,GamerLegion,CT,T,False,77736,4176
597,87084,ztr,171.27898,1721.9642,117.79412,12,de_inferno,25,62,GamerLegion,T,T,True,85037,2047
155,87501,Magisk,1268.5013,-321.5007,262.03125,12,de_inferno,25,62,Team Falcons,T,CT,False,85037,2464
592,88239,kyxsan,249.12149,1825.0511,127.88478,12,de_inferno,25,62,Team Falcons,T,CT,False,85037,3202
782,88681,REZ,1478.5588,1043.7692,157.69365,12,de_inferno,25,62,GamerLegion,T,T,True,85037,3644
163,90619,kyxsan,792.60815,2288.3816,138.03146,12,de_inferno,25,62,Team Falcons,T,CT,False,85037,5582
609,91440,REZ,1465.8716,1068.7332,160.25447,12,de_inferno,25,62,GamerLegion,T,T,True,85037,6403
736,91751,m0NESY,1894.5691,-279.42908,262.03125,12,de_inferno,25,62,Team Falcons,T,CT,False,85037,6714
569,91927,kyxsan,806.68054,2417.7693,138.03146,12,de_inferno,25,62,Team Falcons,T,CT,False,85037,6890
571,92066,ztr,2283.0693,772.7527,150.6697,12,de_inferno,25,62,GamerLegion,T,T,True,85037,7029
610,93295,Tauson,2290.211,672.604,150.76302,12,de_inferno,25,62,GamerLegion,T,T,True,85037,8258
368,111842,Tauson,810.3657,2312.7878,138.03146,13,de_inferno,25,62,GamerLegion,T,CT,False,94926,16916
604,112519,kyxsan,556.0251,3146.1921,248.82944,13,de_inferno,25,62,Team Falcons,T,T,True,94926,17593
189,112598,Magisk,981.8876,2679.0122,133.65845,13,de_inferno,25,62,Team Falcons,T,T,True,94926,17672
232,118771,ztr,294.33844,1743.608,122.50413,14,de_inferno,25,62,GamerLegion,T,CT,False,116750,2021
249,119281,kyxsan,963.19855,2725.3594,134.39127,14,de_inferno,25,62,Team Falcons,T,T,True,116750,2531
211,120339,TeSeS,1178.8688,2674.395,126.65872,14,de_inferno,25,62,Team Falcons,T,T,True,116750,3589
213,120369,m0NESY,1058.0182,2701.3894,129.6686,14,de_inferno,25,62,Team Falcons,T,T,True,116750,3619
180,123265,TeSeS,202.89331,1713.8323,118.711945,15,de_inferno,25,62,Team Falcons,T,T,True,121302,1963
102,123829,acoR,1188.8971,506.36703,114.26312,15,de_inferno,25,62,GamerLegion,T,CT,False,121302,2527
78,123861,Tauson,400.0923,1828.5275,226.529,15,de_inferno,25,62,GamerLegion,T,CT,False,121302,2559
781,125300,kyxsan,2260.577,820.9466,154.03946,15,de_inferno,25,62,Team Falcons,T,T,True,121302,3998
777,125745,NiKo,1407.483,996.57544,153.92838,15,de_inferno,25,62,Team Falcons,T,T,True,121302,4443
1014,128062,Magisk,2283.5374,959.69794,156.29141,15,de_inferno,25,62,Team Falcons,T,T,True,121302,6760
121,128159,ztr,812.597,2241.365,138.03125,15,de_inferno,25,62,GamerLegion,T,CT,False,121302,6857
996,131596,acoR,965.63776,1101.3007,96.14447,16,de_inferno,25,62,GamerLegion,T,CT,False,129374,2222
920,132216,ztr,236.1933,1801.2266,126.24967,16,de_inferno,25,62,GamerLegion,T,CT,False,129374,2842
875,134784,kyxsan,1079.6174,2634.1816,244.84746,16,de_inferno,25,62,Team Falcons,T,T,True,129374,5410
247,135111,kyxsan,559.49536,3147.91,270.63846,16,de_inferno,25,62,Team Falcons,T,T,True,129374,5737
270,135845,m0NESY,1422.5977,641.67255,123.33516,16,de_inferno,25,62,Team Falcons,T,T,True,129374,6471
192,136406,TeSeS,963.94775,2726.4114,134.369,16,de_inferno,25,62,Team Falcons,T,T,True,129374,7032
643,144218,REZ,178.28386,1457.9639,103.94684,17,de_inferno,25,62,GamerLegion,T,CT,False,139814,4404
884,144233,kyxsan,201.01707,1710.0465,118.14071,17,de_inferno,25,62,Team Falcons,T,T,True,139814,4419
897,145023,acoR,1143.4435,508.7665,110.62683,17,de_inferno,25,62,GamerLegion,T,CT,False,139814,5209
135,145970,NiKo,2404.934,840.67883,162.1196,17,de_inferno,25,62,Team Falcons,T,T,True,139814,6156
773,146785,ztr,2220.4614,633.1426,147.49268,17,de_inferno,25,62,GamerLegion,T,CT,False,139814,6971
877,146870,TeSeS,2280.5425,849.30585,152.47356,17,de_inferno,25,62,Team Falcons,T,T,True,139814,7056
652,150738,TeSeS,194.4561,1707.3529,117.74297,18,de_inferno,25,62,Team Falcons,CT,T,False,148741,1997
776,151058,Tauson,274.37903,1791.4968,125.6457,18,de_inferno,25,62,GamerLegion,CT,CT,True,148741,2317
136,151199,acoR,1181.2904,506.34735,113.65458,18,de_inferno,25,62,GamerLegion,CT,CT,True,148741,2458
650,152600,ztr,807.6156,2235.049,138.03127,18,de_inferno,25,62,GamerLegion,CT,CT,True,148741,3859
735,153129,TeSeS,1483.4916,1054.8728,158.71909,18,de_inferno,25,62,Team Falcons,CT,T,False,148741,4388
185,153657,PR,1251.1046,-335.9442,262.03125,18,de_inferno,25,62,GamerLegion,CT,CT,True,148741,4916
513,162749,kyxsan,253.60312,1710.3837,118.33933,19,de_inferno,25,62,Team Falcons,CT,T,False,157701,5048
627,162755,REZ,230.40031,1425.8231,110.68349,19,de_inferno,25,62,GamerLegion,CT,CT,True,157701,5054
649,163482,kyxsan,1386.5334,1118.7247,172.6976,19,de_inferno,25,62,Team Falcons,CT,T,False,157701,5781
247,163964,Tauson,285.63953,1752.7275,122.68538,19,de_inferno,25,62,GamerLegion,CT,CT,True,157701,6263
298,164209,REZ,1169.8447,439.27493,112.73893,19,de_inferno,25,62,GamerLegion,CT,CT,True,157701,6508
77,164359,acoR,1855.2443,-186.13506,262.03125,19,de_inferno,25,62,GamerLegion,CT,CT,True,157701,6658
534,165131,TeSeS,1400.5494,1068.8026,160.91695,19,de_inferno,25,62,Team Falcons,CT,T,False,157701,7430
374,165592,Tauson,784.12415,2237.613,138.03127,19,de_inferno,25,62,GamerLegion,CT,CT,True,157701,7891
791,165685,NiKo,948.98315,2728.932,134.81361,19,de_inferno,25,62,Team Falcons,CT,T,False,157701,7984
73,166122,m0NESY,432.0216,3262.076,162.11543,19,de_inferno,25,62,Team Falcons,CT,T,False,157701,8421
995,170677,acoR,392.4163,567.4435,85.77065,20,de_inferno,25,62,GamerLegion,CT,CT,True,168964,1713
327,170902,Tauson,536.8239,1979.2513,138.032,20,de_inferno,25,62,GamerLegion,CT,CT,True,168964,1938
934,171856,ztr,273.4059,1701.5836,118.65222,20,de_inferno,25,62,GamerLegion,CT,CT,True,168964,2892
958,174435,Magisk,2281.014,825.4708,152.10196,20,de_inferno,25,62,Team Falcons,CT,T,False,168964,5471
683,174563,PR,1799.4174,79.88268,130.76013,20,de_inferno,25,62,GamerLegion,CT,CT,True,168964,5599
238,176182,kyxsan,1257.3224,3065.2034,130.03125,20,de_inferno,25,62,Team Falcons,CT,T,False,168964,7218
589,176831,Magisk,518.4795,3354.6895,168.45941,20,de_inferno,25,62,Team Falcons,CT,T,False,168964,7867
583,181645,acoR,393.37778,572.26434,85.62076,21,de_inferno,25,62,GamerLegion,T,CT,False,179926,1719
919,183277,Tauson,400.70074,1828.9718,226.50015,21,de_inferno,25,62,GamerLegion,T,CT,False,179926,3351
772,185922,Tauson,773.52545,2259.5688,138.03131,21,de_inferno,25,62,GamerLegion,T,CT,False,179926,5996
888,186108,kyxsan,1428.0825,980.8463,152.47993,21,de_inferno,25,62,Team Falcons,T,T,True,179926,6182
887,186324,m0NESY,2277.6892,833.20087,152.71036,21,de_inferno,25,62,Team Falcons,T,T,True,179926,6398
294,187492,TeSeS,2288.7368,870.7087,151.48128,21,de_inferno,25,62,Team Falcons,T,T,True,179926,7566
885,188484,NiKo,2303.9092,892.1641,153.27937,21,de_inferno,25,62,Team Falcons,T,T,True,179926,8558
