entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
321,4265,bLitz,-158.09395,2208.2769,-53.939972,1,de_dust2,24,58,The MongolZ,T,T,True,1,4264
208,4353,Wicadia,-2018.8746,1668.43,33.9781,1,de_dust2,24,58,Aurora,T,CT,False,1,4352
291,10077,bLitz,-387.28433,1631.6831,-125.461716,2,de_dust2,24,58,The MongolZ,T,T,True,8296,1781
197,11925,Techno4K,-427.912,1675.4926,-124.03858,2,de_dust2,24,58,The MongolZ,T,T,True,8296,3629
257,13518,bLitz,187.1392,1453.0256,1.486793,2,de_dust2,24,58,The MongolZ,T,T,True,8296,5222
366,13875,Senzu,1338.5903,2429.3113,39.09695,2,de_dust2,24,58,The MongolZ,T,T,True,8296,5579
101,19052,Techno4K,1271.2701,1149.194,1.7466154,3,de_dust2,24,58,The MongolZ,T,T,True,17203,1849
184,19093,Wicadia,-2034.0454,1588.2607,34.30846,3,de_dust2,24,58,Aurora,T,CT,False,17203,1890
350,20413,bLitz,1115.5883,2139.0352,3.121039,3,de_dust2,24,58,The MongolZ,T,T,True,17203,3210
361,21999,bLitz,1141.6003,2127.5046,3.0628333,3,de_dust2,24,58,The MongolZ,T,T,True,17203,4796
117,23989,bLitz,-387.17603,1634.2114,-125.51033,4,de_dust2,24,58,The MongolZ,CT,T,False,22204,1785
98,24178,MAJ3R,708.05786,731.2993,78.03125,4,de_dust2,24,58,Aurora,CT,CT,True,22204,1974
248,25551,910-,-1989.9596,1551.3339,33.98534,4,de_dust2,24,58,The MongolZ,CT,T,False,22204,3347
350,25557,woxic,-2010.3702,2344.6267,6.159921,4,de_dust2,24,58,Aurora,CT,CT,True,22204,3353
354,27870,bLitz,-453.8071,1642.8441,-124.20696,5,de_dust2,24,58,The MongolZ,CT,T,False,26109,1761
183,28135,Mzinho,463.30905,2203.2317,97.837585,5,de_dust2,24,58,The MongolZ,CT,T,False,26109,2026
349,28136,woxic,709.3964,732.4923,78.03125,5,de_dust2,24,58,Aurora,CT,CT,True,26109,2027
103,29040,jottAAA,-1956.2058,1325.6593,30.282566,5,de_dust2,24,58,Aurora,CT,CT,True,26109,2931
230,29103,MAJ3R,562.893,587.68207,3.2415977,5,de_dust2,24,58,Aurora,CT,CT,True,26109,2994
225,29137,Wicadia,-377.38858,1631.4916,-125.65045,5,de_dust2,24,58,Aurora,CT,CT,True,26109,3028
223,29866,XANTARES,468.36243,1899.1813,98.03125,5,de_dust2,24,58,Aurora,CT,CT,True,26109,3757
202,31357,Techno4K,-2011.3911,1626.1553,32.89097,5,de_dust2,24,58,The MongolZ,CT,T,False,26109,5248
196,31681,910-,-152.02512,2208.9402,-53.939972,5,de_dust2,24,58,The MongolZ,CT,T,False,26109,5572
349,34940,MAJ3R,708.1871,732.0134,78.03125,6,de_dust2,24,58,Aurora,CT,CT,True,32993,1947
230,35076,jottAAA,-2007.5447,1621.458,32.530277,6,de_dust2,24,58,Aurora,CT,CT,True,32993,2083
287,35976,XANTARES,234.11795,1451.6614,1.5712831,6,de_dust2,24,58,Aurora,CT,CT,True,32993,2983
353,40420,jottAAA,-2026.139,1554.8806,34.52396,7,de_dust2,24,58,Aurora,CT,CT,True,38343,2077
223,40622,MAJ3R,661.5495,765.3045,2.6185083,7,de_dust2,24,58,Aurora,CT,CT,True,38343,2279
217,40756,910-,-395.198,1638.2943,-125.29783,7,de_dust2,24,58,The MongolZ,CT,T,False,38343,2413
74,41993,MAJ3R,573.9291,593.1681,3.1790411,7,de_dust2,24,58,Aurora,CT,CT,True,38343,3650
350,43112,XANTARES,-459.96384,1654.0719,-124.016945,7,de_dust2,24,58,Aurora,CT,CT,True,38343,4769
347,43708,Wicadia,-2005.7029,1572.0834,33.332314,7,de_dust2,24,58,Aurora,CT,CT,True,38343,5365
273,43921,bLitz,-156.37576,2209.9126,-53.939972,7,de_dust2,24,58,The MongolZ,CT,T,False,38343,5578
