entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
347,5099,xertioN,768.4849,2274.908,138.03146,1,de_inferno,28,70,MOUZ,CT,CT,True,1,5098
345,5121,mezii,999.80255,2638.955,244.14442,1,de_inferno,28,70,Team Vitality,CT,T,False,1,5120
350,6314,Jimpphat,1401.1025,206.05319,131.17038,1,de_inferno,28,70,MOUZ,CT,CT,True,1,6313
352,6491,mezii,999.2362,2639.2659,244.09877,1,de_inferno,28,70,Team Vitality,CT,T,False,1,6490
354,6556,flameZ,477.8392,3140.8228,162.08466,1,de_inferno,28,70,Team Vitality,CT,T,False,1,6555
229,10101,xertioN,171.35466,1038.3413,87.30797,2,de_inferno,28,70,MOUZ,CT,CT,True,7792,2309
246,12293,torzsi,1209.0635,524.45135,115.876434,2,de_inferno,28,70,MOUZ,CT,CT,True,7792,4501
181,16619,Brollan,178.11679,1421.7844,103.37544,3,de_inferno,28,70,MOUZ,T,CT,False,13414,3205
75,16989,torzsi,1182.5978,501.16144,113.75918,3,de_inferno,28,70,MOUZ,T,CT,False,13414,3575
381,17190,flameZ,1370.5106,928.9942,155.77727,3,de_inferno,28,70,Team Vitality,T,T,True,13414,3776
110,17331,mezii,1630.8289,2790.6482,126.03176,3,de_inferno,28,70,Team Vitality,T,T,True,13414,3917
1012,21490,xertioN,260.24524,1757.3057,122.77298,4,de_inferno,28,70,MOUZ,T,CT,False,19495,1995
1017,21697,Jimpphat,846.4033,479.5834,98.03125,4,de_inferno,28,70,MOUZ,T,CT,False,19495,2202
490,23558,xertioN,798.63416,2281.156,138.03146,4,de_inferno,28,70,MOUZ,T,CT,False,19495,4063
220,24689,Spinx,1192.5242,501.71222,114.55328,4,de_inferno,28,70,MOUZ,T,CT,False,19495,5194
203,25169,apEX,1001.29877,2634.6902,244.77109,4,de_inferno,28,70,Team Vitality,T,T,True,19495,5674
251,25291,ZywOo,451.23602,3195.1455,162.20604,4,de_inferno,28,70,Team Vitality,T,T,True,19495,5796
1001,26504,mezii,1108.1449,2737.3738,127.81461,4,de_inferno,28,70,Team Vitality,T,T,True,19495,7009
986,26582,flameZ,476.98566,3262.2803,163.1136,4,de_inferno,28,70,Team Vitality,T,T,True,19495,7087
895,32790,Brollan,410.31964,1821.4097,226.9849,5,de_inferno,28,70,MOUZ,CT,CT,True,29184,3606
899,33173,ropz,1434.9586,1069.171,160.61852,5,de_inferno,28,70,Team Vitality,CT,T,False,29184,3989
913,35294,flameZ,1373.1887,1064.355,166.89731,5,de_inferno,28,70,Team Vitality,CT,T,False,29184,6110
915,35589,ZywOo,976.5979,2727.279,133.9585,5,de_inferno,28,70,Team Vitality,CT,T,False,29184,6405
917,37395,flameZ,458.52267,2881.0442,163.53125,5,de_inferno,28,70,Team Vitality,CT,T,False,29184,8211
766,43241,mezii,415.67874,2028.3646,138.02818,6,de_inferno,28,70,Team Vitality,T,T,True,39341,3900
793,43257,flameZ,1407.8302,533.6696,120.24455,6,de_inferno,28,70,Team Vitality,T,T,True,39341,3916
774,43341,xertioN,251.60583,1781.4393,125.433334,6,de_inferno,28,70,MOUZ,T,CT,False,39341,4000
232,45027,Brollan,410.2762,1817.8008,227.22543,6,de_inferno,28,70,MOUZ,T,CT,False,39341,5686
558,45376,ropz,1414.3188,1036.8291,157.69295,6,de_inferno,28,70,Team Vitality,T,T,True,39341,6035
789,46277,ZywOo,981.8356,2715.391,133.6614,6,de_inferno,28,70,Team Vitality,T,T,True,39341,6936
